batch_id,product_id,product_name,baked_date,baked_at,units_baked,units_sold,units_wasted,waste_cost_usd,shelf_life_hours
3cadae30-27d4-4734-90c4-2bb028600b00,P005,Cinnamon Roll,2024-08-23,2024-08-23 06:00:00,46,8,38,34.2,8
77ad9f91-2c3e-4a06-ab8e-28d0b1387081,P006,Bagel Plain,2024-08-23,2024-08-23 07:00:00,46,4,42,21.0,24
ae7b8b8f-dd73-4f65-8dad-f9738b9caca0,P007,Macaron Box,2024-08-23,2024-08-23 04:00:00,30,6,24,96.0,72
6555df24-ae34-48b4-a407-36a3e74f7664,P008,Cheese Danish,2024-08-23,2024-08-23 07:00:00,53,8,45,54.0,10
0e36ae7f-4319-4331-92c4-71ac8701cd32,P009,Baguette,2024-08-23,2024-08-23 06:00:00,37,7,30,24.0,24
8c68b95a-e34b-4a7e-aa48-02701757af0c,P010,Custom Cake,2024-08-23,2024-08-23 07:00:00,52,13,39,702.0,48
f6025310-a5b1-45da-9941-9be1d043bbe2,P011,Blueberry Muffin,2024-08-23,2024-08-23 05:00:00,58,17,41,28.7,24
6a5addfe-3194-4348-bd24-5d54f45bd523,P012,Brioche Loaf,2024-08-23,2024-08-23 07:00:00,33,6,27,54.0,48
59061975-4b90-4ccf-8056-f5e13cccd3a0,P001,Butter Croissant,2024-08-24,2024-08-24 07:00:00,55,18,37,44.4,12
f165b822-7dc1-474a-aa46-a7b789ac03e9,P002,Sourdough Loaf,2024-08-24,2024-08-24 07:00:00,100,21,79,142.2,48
c0619910-8246-45fa-80a1-6ea15864d4bf,P003,Almond Danish,2024-08-24,2024-08-24 06:00:00,52,13,39,42.9,10
ccf3f1f1-47d6-483e-928c-f1aa31d79128,P004,Chocolate Cake,2024-08-24,2024-08-24 07:00:00,79,21,58,464.0,72
fd7e2162-2086-42db-a282-30a445b4cee8,P005,Cinnamon Roll,2024-08-24,2024-08-24 07:00:00,95,11,84,75.6,8
33477365-2621-44f1-9c32-7f182e973013,P006,Bagel Plain,2024-08-24,2024-08-24 05:00:00,104,19,85,42.5,24
3840242d-32c6-4163-8379-33f632c74fac,P007,Macaron Box,2024-08-24,2024-08-24 07:00:00,106,22,84,336.0,72
f45d0915-9c15-4b2a-8687-a29740f78c28,P008,Cheese Danish,2024-08-24,2024-08-24 06:00:00,99,17,82,98.4,10
5f6c0eaa-f1b6-4d6d-8dab-1bc26d9012c6,P009,Baguette,2024-08-24,2024-08-24 05:00:00,59,18,41,32.8,24
91836dd5-788d-40dd-a622-0766f0e4cc64,P010,Custom Cake,2024-08-24,2024-08-24 04:00:00,82,9,73,1314.0,48
1d492470-8532-4c60-ba5b-4703a45fd8c2,P011,Blueberry Muffin,2024-08-24,2024-08-24 06:00:00,106,24,82,57.4,24
3ceaefec-7bcc-4012-b684-5177ab8c92c7,P012,Brioche Loaf,2024-08-24,2024-08-24 04:00:00,72,25,47,94.0,48
c541ad86-d584-401f-8d5a-9b4f4d14146b,P001,Butter Croissant,2024-08-25,2024-08-25 06:00:00,82,18,64,76.8,12
ec58e08c-57b3-41f7-ae2b-35e14a0321e8,P002,Sourdough Loaf,2024-08-25,2024-08-25 07:00:00,52,19,33,59.4,48
f9dd8477-2889-42b9-9513-05bbc17cbb6e,P003,Almond Danish,2024-08-25,2024-08-25 05:00:00,77,5,72,79.2,10
0fce85f3-070a-443c-9008-66fad1a188a9,P004,Chocolate Cake,2024-08-25,2024-08-25 06:00:00,81,22,59,472.0,72
55347406-f17b-4bec-8555-044c2b994daf,P005,Cinnamon Roll,2024-08-25,2024-08-25 05:00:00,55,10,45,40.5,8
e0f8d8c2-7c52-49d2-96b9-31676d6fcbd7,P006,Bagel Plain,2024-08-25,2024-08-25 05:00:00,64,27,37,18.5,24
84526a22-7dbb-4d57-a829-3a5ccaa5bdae,P007,Macaron Box,2024-08-25,2024-08-25 06:00:00,95,13,82,328.0,72
7d6f7ee3-5f6b-410f-b8b7-bf29fc51fb40,P008,Cheese Danish,2024-08-25,2024-08-25 07:00:00,75,9,66,79.2,10
c68d8600-7654-4444-8aff-9794e7f46f99,P009,Baguette,2024-08-25,2024-08-25 05:00:00,93,17,76,60.8,24
80833852-52f4-485d-925a-f080dad5cfb6,P010,Custom Cake,2024-08-25,2024-08-25 07:00:00,75,12,63,1134.0,48
0325164e-3ada-4463-a45d-1020e9ba325b,P011,Blueberry Muffin,2024-08-25,2024-08-25 06:00:00,81,7,74,51.8,24
a22aecf3-07d7-4b56-9ada-721dd481a5f4,P012,Brioche Loaf,2024-08-25,2024-08-25 07:00:00,77,13,64,128.0,48
24d944ac-2e75-48b4-b8e4-390c226da2af,P001,Butter Croissant,2024-08-26,2024-08-26 05:00:00,54,16,38,45.6,12
c8957df1-e6fb-4863-b39a-489b4450e18e,P002,Sourdough Loaf,2024-08-26,2024-08-26 04:00:00,25,12,13,23.4,48
f87c923c-505b-4042-99c6-b968480f815d,P003,Almond Danish,2024-08-26,2024-08-26 06:00:00,46,9,37,40.7,10
c769ea01-4150-4bae-8e5e-3fa9c7c2858a,P004,Chocolate Cake,2024-08-26,2024-08-26 06:00:00,24,11,13,104.0,72
f6501c96-bcdc-4a84-92a7-5de616e1ec6a,P005,Cinnamon Roll,2024-08-26,2024-08-26 04:00:00,36,9,27,24.3,8
ff79d25c-aa77-48f5-b9bf-9b97904a4236,P006,Bagel Plain,2024-08-26,2024-08-26 07:00:00,56,21,35,17.5,24
1ced9773-6054-4c96-a42f-3ad6c3c21988,P007,Macaron Box,2024-08-26,2024-08-26 05:00:00,53,9,44,176.0,72
77a16ebd-03d0-4cbe-be15-48210e334de7,P008,Cheese Danish,2024-08-26,2024-08-26 04:00:00,50,13,37,44.4,10
77156bc7-a214-48dc-a162-fb39af0236f0,P009,Baguette,2024-08-26,2024-08-26 04:00:00,56,19,37,29.6,24
c52c9308-d805-4bc5-bf42-0c0a40634fe8,P010,Custom Cake,2024-08-26,2024-08-26 04:00:00,50,10,40,720.0,48
354d7105-529f-436b-897b-52ec4518aa37,P011,Blueberry Muffin,2024-08-26,2024-08-26 04:00:00,28,6,22,15.4,24
55e9f7f8-684d-419f-900b-2c69122e3fc5,P012,Brioche Loaf,2024-08-26,2024-08-26 04:00:00,33,8,25,50.0,48
51016bc0-87f6-49b8-b166-9febea6f2528,P001,Butter Croissant,2024-08-27,2024-08-27 04:00:00,42,3,39,46.8,12
ee30c1c1-1db9-4d78-a3f5-62c5cff54391,P002,Sourdough Loaf,2024-08-27,2024-08-27 06:00:00,31,9,22,39.6,48
eefe9a45-18db-401d-b572-c9b9042d724e,P003,Almond Danish,2024-08-27,2024-08-27 07:00:00,36,6,30,33.0,10
55845e68-4cf9-444e-bf37-319d52455f68,P004,Chocolate Cake,2024-08-27,2024-08-27 05:00:00,52,4,48,384.0,72
308a9630-e3eb-4693-b959-d1dee2c1f936,P005,Cinnamon Roll,2024-08-27,2024-08-27 07:00:00,25,1,24,21.6,8
ecb6be2e-c852-4e32-9c07-34695efd29b2,P006,Bagel Plain,2024-08-27,2024-08-27 06:00:00,39,9,30,15.0,24
94db149f-894b-4548-86ea-7d1279475022,P007,Macaron Box,2024-08-27,2024-08-27 04:00:00,49,9,40,160.0,72
febd0896-1d15-4d9a-bf7f-2e28f60cbddf,P008,Cheese Danish,2024-08-27,2024-08-27 05:00:00,27,7,20,24.0,10
95714357-cf3f-4d4e-a3fa-2ae34b462c36,P009,Baguette,2024-08-27,2024-08-27 07:00:00,48,6,42,33.6,24
03e90987-a183-4301-8ef4-1815e850769b,P010,Custom Cake,2024-08-27,2024-08-27 04:00:00,54,7,47,846.0,48
c93843f3-bf8e-4a5c-857f-2990f2094646,P011,Blueberry Muffin,2024-08-27,2024-08-27 04:00:00,47,6,41,28.7,24
10ec8bac-8db7-4f95-910f-7ddb34a29adb,P012,Brioche Loaf,2024-08-27,2024-08-27 06:00:00,39,9,30,60.0,48
1ef2e0f5-42b9-4421-b360-09d9ceb68088,P001,Butter Croissant,2024-08-28,2024-08-28 06:00:00,47,4,43,51.6,12
d6abc6dc-e9fe-41c6-9356-d5be704fdd7c,P002,Sourdough Loaf,2024-08-28,2024-08-28 05:00:00,32,7,25,45.0,48
5a8761ca-ce60-4f80-af82-d35001799c51,P003,Almond Danish,2024-08-28,2024-08-28 04:00:00,29,9,20,22.0,10
25147dcf-19a3-40fa-826a-431158357d59,P004,Chocolate Cake,2024-08-28,2024-08-28 06:00:00,48,13,35,280.0,72
5716813b-0b24-41de-8f67-c7c39457232e,P005,Cinnamon Roll,2024-08-28,2024-08-28 04:00:00,49,13,36,32.4,8
59b7a0e8-6700-43ae-a3e2-389503647007,P006,Bagel Plain,2024-08-28,2024-08-28 07:00:00,28,16,12,6.0,24
9dcb9cca-9a33-442a-9726-bbd750b3556e,P007,Macaron Box,2024-08-28,2024-08-28 06:00:00,21,10,11,44.0,72
a00e9c15-96dc-4e54-8f46-554ebc5126c3,P008,Cheese Danish,2024-08-28,2024-08-28 04:00:00,45,18,27,32.4,10
e2b56d35-48eb-49da-b6f1-8629ef4db56c,P009,Baguette,2024-08-28,2024-08-28 04:00:00,45,8,37,29.6,24
bb621306-b8c1-4743-b626-d325edf06ec9,P010,Custom Cake,2024-08-28,2024-08-28 06:00:00,51,7,44,792.0,48
4ed66ae1-69e9-4df1-b90c-b4eef18ae60c,P011,Blueberry Muffin,2024-08-28,2024-08-28 06:00:00,48,23,25,17.5,24
ec80d937-66b2-4f0c-a773-0ef4287485a1,P012,Brioche Loaf,2024-08-28,2024-08-28 06:00:00,53,7,46,92.0,48
c7238e1f-5451-4c84-b9c8-23acf177c22b,P001,Butter Croissant,2024-08-29,2024-08-29 05:00:00,41,6,35,42.0,12
a2b27a22-d5e1-4a1c-986f-7c347edffc68,P002,Sourdough Loaf,2024-08-29,2024-08-29 04:00:00,56,15,41,73.8,48
9a95adc1-1ef7-4ceb-a4ef-134fb2b93b54,P003,Almond Danish,2024-08-29,2024-08-29 07:00:00,24,6,18,19.8,10
c379e615-762c-4239-9f2e-07c0f62706f0,P004,Chocolate Cake,2024-08-29,2024-08-29 05:00:00,28,15,13,104.0,72
ed090329-e1f6-493f-bbf4-5e56cfc873e4,P005,Cinnamon Roll,2024-08-29,2024-08-29 04:00:00,24,14,10,9.0,8
31b710e1-ceac-47fd-b835-1a8e7103b456,P006,Bagel Plain,2024-08-29,2024-08-29 04:00:00,40,17,23,11.5,24
7014f662-3250-4fe6-94b8-15d7363eef70,P007,Macaron Box,2024-08-29,2024-08-29 07:00:00,34,12,22,88.0,72
8826049f-8366-4e7e-925a-b10bf6ec17c6,P008,Cheese Danish,2024-08-29,2024-08-29 05:00:00,23,6,17,20.4,10
0aba519c-8b0e-4699-87fb-0da7ed62b7c7,P009,Baguette,2024-08-29,2024-08-29 07:00:00,31,6,25,20.0,24
fa8d03f4-4bb0-495a-8fc2-7ece62f5ac8f,P010,Custom Cake,2024-08-29,2024-08-29 04:00:00,30,17,13,234.0,48
19466839-d18a-4ed3-b837-0f1ace003d5a,P011,Blueberry Muffin,2024-08-29,2024-08-29 04:00:00,22,5,17,11.9,24
c07eb88f-df8c-4442-839d-8efb6827ff4f,P012,Brioche Loaf,2024-08-29,2024-08-29 06:00:00,53,15,38,76.0,48
fe3fe491-7095-4e02-8fbb-58da58cd8d41,P001,Butter Croissant,2024-08-30,2024-08-30 05:00:00,27,7,20,24.0,12
147ba633-dd1d-41c8-bcbd-85730ee36927,P002,Sourdough Loaf,2024-08-30,2024-08-30 05:00:00,22,12,10,18.0,48
4d14a88f-2dd0-4b62-a820-b494830bdb99,P003,Almond Danish,2024-08-30,2024-08-30 06:00:00,49,9,40,44.0,10
bc32cee9-c6ca-4d9e-8899-88ff064c078f,P004,Chocolate Cake,2024-08-30,2024-08-30 04:00:00,39,6,33,264.0,72
3f38797d-79db-4435-8aac-ba841a3be6f1,P005,Cinnamon Roll,2024-08-30,2024-08-30 06:00:00,25,10,15,13.5,8
b2483ea5-bf7a-409c-9d36-1c9542668643,P006,Bagel Plain,2024-08-30,2024-08-30 04:00:00,45,7,38,19.0,24
ae93e2b3-e252-41a0-baab-5a03d6e9cb92,P007,Macaron Box,2024-08-30,2024-08-30 06:00:00,49,5,44,176.0,72
30d54f9e-c7d5-463f-81e6-d49649041021,P008,Cheese Danish,2024-08-30,2024-08-30 06:00:00,36,7,29,34.8,10
219d3209-98f8-44b7-bfec-fd38ca27c148,P009,Baguette,2024-08-30,2024-08-30 07:00:00,42,5,37,29.6,24
52c48375-d833-4f92-9c81-c5010e7a0ef3,P010,Custom Cake,2024-08-30,2024-08-30 05:00:00,23,9,14,252.0,48
44839eb4-718a-42bd-8666-9e2a981c11d0,P011,Blueberry Muffin,2024-08-30,2024-08-30 04:00:00,28,4,24,16.8,24
1d8033e6-1ed1-4a70-ba41-80b6690687dc,P012,Brioche Loaf,2024-08-30,2024-08-30 05:00:00,51,6,45,90.0,48
d4e8b157-b041-4d82-b8fb-d2aee9700b25,P001,Butter Croissant,2024-08-31,2024-08-31 07:00:00,93,8,85,102.0,12
59332dd4-caad-407d-8d1d-c29ef99e5cb4,P002,Sourdough Loaf,2024-08-31,2024-08-31 06:00:00,72,9,63,113.4,48
aab82336-1c30-42a5-bf8b-b31fb6ac968d,P003,Almond Danish,2024-08-31,2024-08-31 06:00:00,50,19,31,34.1,10
dfb0a011-1599-4ab6-84d3-9b810a571487,P004,Chocolate Cake,2024-08-31,2024-08-31 06:00:00,82,14,68,544.0,72
355f5f1b-3ebf-4475-a706-00e630f91ada,P005,Cinnamon Roll,2024-08-31,2024-08-31 04:00:00,88,7,81,72.9,8
0bbc02e8-83c2-4d70-a2a3-545b217e58df,P006,Bagel Plain,2024-08-31,2024-08-31 04:00:00,43,9,34,17.0,24
afdbf36a-2053-49c1-a263-1bc6354134f8,P007,Macaron Box,2024-08-31,2024-08-31 04:00:00,39,13,26,104.0,72
2f44e54e-11ff-4e44-a129-227d0d84f9f0,P008,Cheese Danish,2024-08-31,2024-08-31 04:00:00,108,25,83,99.6,10
b35e64b6-f500-4014-a175-4a242c4622c7,P009,Baguette,2024-08-31,2024-08-31 04:00:00,50,14,36,28.8,24
b73a5365-c785-42a2-a8fa-6e7ee5ac64bc,P010,Custom Cake,2024-08-31,2024-08-31 05:00:00,68,15,53,954.0,48
735e507f-2f3b-4444-b1ab-315c1aa8d043,P011,Blueberry Muffin,2024-08-31,2024-08-31 05:00:00,100,11,89,62.3,24
6968694b-52af-47b4-b339-01b8bc9cdeb4,P012,Brioche Loaf,2024-08-31,2024-08-31 04:00:00,45,9,36,72.0,48
ab19f443-a227-4aae-9d0c-a268e83df892,P001,Butter Croissant,2024-09-01,2024-09-01 05:00:00,104,15,89,106.8,12
f63f65eb-eb3e-4d1e-8630-cc87ffd33afb,P002,Sourdough Loaf,2024-09-01,2024-09-01 07:00:00,36,15,21,37.8,48
b0a768b6-a99a-4949-9b33-344e20bf945b,P003,Almond Danish,2024-09-01,2024-09-01 07:00:00,84,14,70,77.0,10
21ef1b91-6aa6-4922-9a75-fe77d47a79c4,P004,Chocolate Cake,2024-09-01,2024-09-01 07:00:00,77,10,67,536.0,72
95446292-f113-4525-9d4f-7c98373403f3,P005,Cinnamon Roll,2024-09-01,2024-09-01 07:00:00,46,16,30,27.0,8
fcbdaaae-bfff-4d56-ad34-e637896d385b,P006,Bagel Plain,2024-09-01,2024-09-01 04:00:00,46,17,29,14.5,24
d08b2025-0144-45b8-b89f-0f31c33ab54f,P007,Macaron Box,2024-09-01,2024-09-01 05:00:00,90,18,72,288.0,72
62f5d4eb-3444-4b9f-86bb-2f4b1a8cab21,P008,Cheese Danish,2024-09-01,2024-09-01 04:00:00,48,29,19,22.8,10
f1281940-4379-4576-bba1-387e2f770604,P009,Baguette,2024-09-01,2024-09-01 06:00:00,50,21,29,23.2,24
efe42629-1da7-4f14-b311-2bcdcf4ee411,P010,Custom Cake,2024-09-01,2024-09-01 06:00:00,79,18,61,1098.0,48
6c0fee3f-20a5-4940-a2b7-4f3257ad174d,P011,Blueberry Muffin,2024-09-01,2024-09-01 06:00:00,41,24,17,11.9,24
a0d0b001-b495-4a88-8bad-4cf2df21039e,P012,Brioche Loaf,2024-09-01,2024-09-01 07:00:00,41,25,16,32.0,48
8686fd99-b2ca-4428-9cec-724713c48af9,P001,Butter Croissant,2024-09-02,2024-09-02 07:00:00,55,3,52,62.4,12
612b3a4e-30c6-44eb-bf78-7d988ef3bda1,P002,Sourdough Loaf,2024-09-02,2024-09-02 05:00:00,49,9,40,72.0,48
f4584981-7bac-4763-b034-d7ba655e258c,P003,Almond Danish,2024-09-02,2024-09-02 04:00:00,54,11,43,47.3,10
b303154e-3e69-440d-840c-6ee6c6cf6609,P004,Chocolate Cake,2024-09-02,2024-09-02 06:00:00,46,6,40,320.0,72
779c70f5-5bbd-48fd-a798-178b92f60672,P005,Cinnamon Roll,2024-09-02,2024-09-02 07:00:00,51,3,48,43.2,8
f466c5be-fbf2-41ab-a972-230194ce9cf8,P006,Bagel Plain,2024-09-02,2024-09-02 05:00:00,32,2,30,15.0,24
1854b799-8707-4361-9382-d5b03e420ea4,P007,Macaron Box,2024-09-02,2024-09-02 07:00:00,31,3,28,112.0,72
406b55fa-69db-4ea2-b905-7272d17b3ab1,P008,Cheese Danish,2024-09-02,2024-09-02 05:00:00,49,4,45,54.0,10
fd8b3ed7-7b9a-47ec-88c5-fa2b9b5f012c,P009,Baguette,2024-09-02,2024-09-02 04:00:00,29,11,18,14.4,24
c3cceb99-92d1-418e-93fe-ed44a3af8c4f,P010,Custom Cake,2024-09-02,2024-09-02 06:00:00,58,11,47,846.0,48
ab3839d6-cf36-4587-b80c-743711d26df0,P011,Blueberry Muffin,2024-09-02,2024-09-02 07:00:00,58,6,52,36.4,24
3feaf186-24fb-4904-b84c-d79b1d2fdf7d,P012,Brioche Loaf,2024-09-02,2024-09-02 05:00:00,22,13,9,18.0,48
dd831ffe-c384-4c7d-b7ed-f71e96940779,P001,Butter Croissant,2024-09-03,2024-09-03 05:00:00,33,11,22,26.4,12
5583c80d-8d97-4825-9d26-2df95bd99798,P002,Sourdough Loaf,2024-09-03,2024-09-03 07:00:00,44,3,41,73.8,48
4d7adfeb-9c30-496e-980f-fd6d07d292b0,P003,Almond Danish,2024-09-03,2024-09-03 04:00:00,60,25,35,38.5,10
a9a44901-98cd-4bd6-aa08-4e92a9fd6f43,P004,Chocolate Cake,2024-09-03,2024-09-03 06:00:00,59,21,38,304.0,72
9f3210d4-e4b5-4a94-8485-dbb2497d3fc0,P005,Cinnamon Roll,2024-09-03,2024-09-03 07:00:00,44,16,28,25.2,8
673889ec-f95b-43f7-a7ab-e1b3331f640b,P006,Bagel Plain,2024-09-03,2024-09-03 05:00:00,44,16,28,14.0,24
26eb4177-fa2b-4255-8118-ae0f3b9114f7,P007,Macaron Box,2024-09-03,2024-09-03 05:00:00,59,5,54,216.0,72
51433ba6-c559-4aa9-85c9-d658f544d84d,P008,Cheese Danish,2024-09-03,2024-09-03 07:00:00,58,16,42,50.4,10
a4481c16-381e-4807-843b-7c68f429058c,P009,Baguette,2024-09-03,2024-09-03 04:00:00,27,7,20,16.0,24
0f0f551f-2599-4f89-bace-022cbff4713b,P010,Custom Cake,2024-09-03,2024-09-03 05:00:00,60,11,49,882.0,48
64fcd96e-a9a5-46e6-9964-42603fd75083,P011,Blueberry Muffin,2024-09-03,2024-09-03 04:00:00,50,11,39,27.3,24
750ee89a-c3ed-40e1-8fec-6049d6c3b93d,P012,Brioche Loaf,2024-09-03,2024-09-03 05:00:00,21,14,7,14.0,48
e337b34e-502a-4294-a39a-f12f19421d1a,P001,Butter Croissant,2024-09-04,2024-09-04 07:00:00,59,10,49,58.8,12
c07b8784-3a92-40b6-b08a-96405e43c7b9,P002,Sourdough Loaf,2024-09-04,2024-09-04 05:00:00,37,8,29,52.2,48
fa83ccc4-24ac-4b3d-a3f7-344ba834da49,P003,Almond Danish,2024-09-04,2024-09-04 07:00:00,32,14,18,19.8,10
e9a5ae8c-accd-458b-bafa-44121709bc57,P004,Chocolate Cake,2024-09-04,2024-09-04 05:00:00,41,8,33,264.0,72
ba77c2de-190c-4043-a1ed-d76829ba9ed2,P005,Cinnamon Roll,2024-09-04,2024-09-04 06:00:00,31,5,26,23.4,8
a5a0a5ab-3d63-4398-bc6d-d220586a28d2,P006,Bagel Plain,2024-09-04,2024-09-04 04:00:00,32,8,24,12.0,24
45b74b13-fe6b-498d-b6a6-ad2856902ed7,P007,Macaron Box,2024-09-04,2024-09-04 04:00:00,50,9,41,164.0,72
64a0a9e4-99c6-4349-9210-2d6138cff165,P008,Cheese Danish,2024-09-04,2024-09-04 04:00:00,26,15,11,13.2,10
840cf667-e580-4916-92bc-e6b0bb6659aa,P009,Baguette,2024-09-04,2024-09-04 04:00:00,42,4,38,30.4,24
15d67cf3-acfd-4b6e-a793-d4965d1c6927,P010,Custom Cake,2024-09-04,2024-09-04 06:00:00,46,3,43,774.0,48
abb9b73c-fb8f-412a-8812-a3c90130025c,P011,Blueberry Muffin,2024-09-04,2024-09-04 04:00:00,42,13,29,20.3,24
4d8d4840-9d8b-4c2d-8cd1-6aacb8239558,P012,Brioche Loaf,2024-09-04,2024-09-04 04:00:00,35,8,27,54.0,48
34f59589-7e32-43f6-9170-55335161956d,P001,Butter Croissant,2024-09-05,2024-09-05 07:00:00,49,14,35,42.0,12
6bfabb3a-4a7c-4d7c-acfb-5fd5f19e7bec,P002,Sourdough Loaf,2024-09-05,2024-09-05 04:00:00,59,16,43,77.4,48
a9ee60bb-99e0-4e78-b29d-2693cdb28ece,P003,Almond Danish,2024-09-05,2024-09-05 04:00:00,48,5,43,47.3,10
902f4f5f-bb2d-4720-aa41-4167f2730ad2,P004,Chocolate Cake,2024-09-05,2024-09-05 04:00:00,27,9,18,144.0,72
823ee3b7-a3f1-4767-920f-e99809694fed,P005,Cinnamon Roll,2024-09-05,2024-09-05 04:00:00,45,7,38,34.2,8
2e1920b2-06ec-4467-af08-c31b67f98b17,P006,Bagel Plain,2024-09-05,2024-09-05 06:00:00,55,11,44,22.0,24
1bf03a0e-fcb3-45cf-8f1d-0d91ed8d6b66,P007,Macaron Box,2024-09-05,2024-09-05 04:00:00,41,17,24,96.0,72
ba5215fe-88d8-41e6-aca2-2437db5adcb1,P008,Cheese Danish,2024-09-05,2024-09-05 05:00:00,45,13,32,38.4,10
e4103ab5-dea5-4ec1-8f46-94f55e56752d,P009,Baguette,2024-09-05,2024-09-05 05:00:00,59,9,50,40.0,24
44b37a13-b40f-4ea6-9633-8ffd19cd52e0,P010,Custom Cake,2024-09-05,2024-09-05 05:00:00,27,3,24,432.0,48
efa2ab8f-4298-4b8a-a0b1-842683966776,P011,Blueberry Muffin,2024-09-05,2024-09-05 07:00:00,45,20,25,17.5,24
584a3041-92a5-4ecb-8653-3c6d6f3bf04b,P012,Brioche Loaf,2024-09-05,2024-09-05 06:00:00,24,4,20,40.0,48
f60d96b5-577c-49e6-950c-691d43d3c7e4,P001,Butter Croissant,2024-09-06,2024-09-06 07:00:00,58,17,41,49.2,12
76164f56-758a-445c-8ba5-4315148769f9,P002,Sourdough Loaf,2024-09-06,2024-09-06 04:00:00,44,4,40,72.0,48
dcf1dc1a-a4a7-482c-8e0c-735f35c99a45,P003,Almond Danish,2024-09-06,2024-09-06 06:00:00,26,6,20,22.0,10
a4d27f7d-55fc-4417-8f65-62155966e0c2,P004,Chocolate Cake,2024-09-06,2024-09-06 05:00:00,55,14,41,328.0,72
82cbdd30-3342-4791-a7c1-ae832aeefc15,P005,Cinnamon Roll,2024-09-06,2024-09-06 04:00:00,43,7,36,32.4,8
70a00f24-28b3-48b5-a04f-274792b0ee79,P006,Bagel Plain,2024-09-06,2024-09-06 07:00:00,23,15,8,4.0,24
5dfe2bda-d544-4596-98ad-2976b73a2e1a,P007,Macaron Box,2024-09-06,2024-09-06 04:00:00,60,19,41,164.0,72
da936ea3-35f6-4789-aff4-9d43c811f980,P008,Cheese Danish,2024-09-06,2024-09-06 04:00:00,44,9,35,42.0,10
ef93f882-8de7-4efd-a3ee-87d6b5cadf3f,P009,Baguette,2024-09-06,2024-09-06 07:00:00,29,12,17,13.6,24
55def389-5567-45b2-97f3-cf99fb065d4a,P010,Custom Cake,2024-09-06,2024-09-06 04:00:00,46,12,34,612.0,48
c0248c89-e958-440a-b273-8e999beab536,P011,Blueberry Muffin,2024-09-06,2024-09-06 06:00:00,23,7,16,11.2,24
c20c2d2e-fae0-4fc4-8e60-d520a311f898,P012,Brioche Loaf,2024-09-06,2024-09-06 05:00:00,48,21,27,54.0,48
d677d6e6-626b-4fb6-a0f6-bc952688cb42,P001,Butter Croissant,2024-09-07,2024-09-07 07:00:00,70,21,49,58.8,12
78d95b6c-c969-434c-8f27-365f1457948d,P002,Sourdough Loaf,2024-09-07,2024-09-07 06:00:00,75,16,59,106.2,48
3f07159c-d4aa-408d-995f-4cc41416a9e7,P003,Almond Danish,2024-09-07,2024-09-07 04:00:00,52,9,43,47.3,10
0120080a-3284-4b64-91f8-dce84c3d326a,P004,Chocolate Cake,2024-09-07,2024-09-07 05:00:00,100,18,82,656.0,72
b961c0e5-e42e-49c7-bf9a-946be3b3aa13,P005,Cinnamon Roll,2024-09-07,2024-09-07 05:00:00,37,20,17,15.3,8
668e1b44-1ef2-4b77-9f72-d43534b96710,P006,Bagel Plain,2024-09-07,2024-09-07 06:00:00,79,26,53,26.5,24
9f506c33-e432-4a7d-972f-50e405a75579,P007,Macaron Box,2024-09-07,2024-09-07 06:00:00,46,5,41,164.0,72
195b391b-2b23-450c-9e99-528fadfee0c9,P008,Cheese Danish,2024-09-07,2024-09-07 04:00:00,81,18,63,75.6,10
eb0b5116-67ec-4496-b5f7-4def0bc3492d,P009,Baguette,2024-09-07,2024-09-07 07:00:00,108,21,87,69.6,24
2c9ba312-e89b-4748-9273-0339caaa628d,P010,Custom Cake,2024-09-07,2024-09-07 04:00:00,64,17,47,846.0,48
0f18b8a1-c378-4730-854d-8a3985c81fd0,P011,Blueberry Muffin,2024-09-07,2024-09-07 07:00:00,95,28,67,46.9,24
e2eca59d-3d5c-48d7-9719-5e35f40d11b1,P012,Brioche Loaf,2024-09-07,2024-09-07 07:00:00,36,12,24,48.0,48
36117cd6-b131-4820-abf7-96cc0d6f2191,P001,Butter Croissant,2024-09-08,2024-09-08 05:00:00,106,15,91,109.2,12
7dfdeb9c-d15f-41a5-92ca-efec16523d30,P002,Sourdough Loaf,2024-09-08,2024-09-08 04:00:00,102,9,93,167.4,48
310b85a5-79eb-45c0-a974-5d9f86692f46,P003,Almond Danish,2024-09-08,2024-09-08 06:00:00,106,7,99,108.9,10
f7e58dc5-ff09-4e22-8e6a-8b7153f0b92a,P004,Chocolate Cake,2024-09-08,2024-09-08 04:00:00,55,17,38,304.0,72
ca0ae55f-6cb4-4193-88cc-2a9c9559271b,P005,Cinnamon Roll,2024-09-08,2024-09-08 07:00:00,39,10,29,26.1,8
ea9b2cdc-1a21-4084-873a-33b3f0ef2ae8,P006,Bagel Plain,2024-09-08,2024-09-08 04:00:00,66,26,40,20.0,24
a60ce900-a3c6-4340-a06c-213c9e7cc7ae,P007,Macaron Box,2024-09-08,2024-09-08 05:00:00,66,17,49,196.0,72
9c5b3c4a-95be-4c9d-b20f-dea95fd84c54,P008,Cheese Danish,2024-09-08,2024-09-08 06:00:00,46,8,38,45.6,10
f84223eb-55dc-4b2f-a644-38ae3bf55cbf,P009,Baguette,2024-09-08,2024-09-08 07:00:00,64,17,47,37.6,24
1df9f6af-7c4e-4038-8c13-427835cf99d7,P010,Custom Cake,2024-09-08,2024-09-08 07:00:00,54,17,37,666.0,48
